sample,seconds,command,chip,address,value,note
974621,22.100249433106576,0x54,YM2151,0xEA,0x3F,
974622,22.100272108843537,0x54,YM2151,0xF2,0x4F,
974624,22.10031746031746,0x54,YM2151,0xFA,0x0F,
974661,22.101156462585035,0x54,YM2151,0xE3,0x0F,
974663,22.101201814058957,0x54,YM2151,0xEB,0x5F,
974664,22.101224489795918,0x54,YM2151,0xF3,0x0F,
974666,22.10126984126984,0x54,YM2151,0xFB,0x9F,
974703,22.102108843537415,0x54,YM2151,0xE4,0x1F,
974705,22.102154195011337,0x54,YM2151,0xEC,0x2F,
974706,22.1021768707483,0x54,YM2151,0xF4,0x1F,
974708,22.102222222222224,0x54,YM2151,0xFC,0x0F,
974745,22.103061224489796,0x54,YM2151,0xE5,0x0F,
974747,22.103106575963718,0x54,YM2151,0xED,0x7F,
974748,22.10312925170068,0x54,YM2151,0xF5,0xDF,
974750,22.103174603174605,0x54,YM2151,0xFD,0xDF,
975108,22.111292517006802,0x54,YM2151,0x28,0x31,
975138,22.111972789115647,0x54,YM2151,0xE0,0x03,
975145,22.112131519274378,0x54,YM2151,0xF0,0x55,
975152,22.112290249433105,0x54,YM2151,0xE8,0x01,
975160,22.112471655328797,0x54,YM2151,0xF8,0x96,
975164,22.112562358276644,0x54,YM2151,0x08,0x78,
975175,22.11281179138322,0x54,YM2151,0x29,0x21,
975205,22.113492063492064,0x54,YM2151,0xE1,0x03,
975212,22.113650793650795,0x54,YM2151,0xF1,0x55,
975219,22.113809523809525,0x54,YM2151,0xE9,0x01,
975227,22.113990929705217,0x54,YM2151,0xF9,0x96,
975231,22.11408163265306,0x54,YM2151,0x08,0x79,
975242,22.114331065759636,0x54,YM2151,0x2A,0x21,
975272,22.11501133786848,0x54,YM2151,0xE2,0x46,
975279,22.11517006802721,0x54,YM2151,0xF2,0x37,
975286,22.115328798185942,0x54,YM2151,0xEA,0x46,
975294,22.115510204081634,0x54,YM2151,0xFA,0x07,
975298,22.115600907029478,0x54,YM2151,0x08,0x7A,
975309,22.115850340136053,0x54,YM2151,0x2B,0x21,
975339,22.116530612244897,0x54,YM2151,0xE3,0x03,
975346,22.116689342403628,0x54,YM2151,0xF3,0x55,
975353,22.11684807256236,0x54,YM2151,0xEB,0x01,
975361,22.11702947845805,0x54,YM2151,0xFB,0x96,
975365,22.117120181405895,0x54,YM2151,0x08,0x7B,
975376,22.117369614512473,0x54,YM2151,0x2C,0x21,
975406,22.118049886621314,0x54,YM2151,0xE4,0x18,
975413,22.118208616780045,0x54,YM2151,0xF4,0x27,
975420,22.118367346938776,0x54,YM2151,0xEC,0x17,
975428,22.118548752834467,0x54,YM2151,0xFC,0x06,
975432,22.11863945578231,0x54,YM2151,0x08,0x7C,
975443,22.11888888888889,0x54,YM2151,0x2D,0x11,
975473,22.11956916099773,0x54,YM2151,0xE5,0x08,
975480,22.11972789115646,0x54,YM2151,0xF5,0x75,
975487,22.119886621315192,0x54,YM2151,0xED,0xD6,
975495,22.120068027210884,0x54,YM2151,0xFD,0xD7,
975499,22.12015873015873,0x54,YM2151,0x08,0x7D,
975837,22.127823129251702,0x54,YM2151,0x08,0x00,
975854,22.128208616780046,0x54,YM2151,0x08,0x01,
975871,22.12859410430839,0x54,YM2151,0x08,0x02,
975888,22.128979591836735,0x54,YM2151,0x08,0x03,
978870,22.196598639455782,0x54,YM2151,0xE0,0x0F,
978872,22.196643990929704,0x54,YM2151,0xE8,0x5F,
978873,22.196666666666665,0x54,YM2151,0xF0,0x0F,
978875,22.19671201814059,0x54,YM2151,0xF8,0x9F,
978912,22.197551020408163,0x54,YM2151,0xE1,0x0F,
978914,22.197596371882085,0x54,YM2151,0xE9,0x5F,
978915,22.197619047619046,0x54,YM2151,0xF1,0x0F,
978917,22.19766439909297,0x54,YM2151,0xF9,0x9F,
978954,22.198503401360544,0x54,YM2151,0xE2,0x4F,
978956,22.198548752834466,0x54,YM2151,0xEA,0x3F,
978957,22.19857142857143,0x54,YM2151,0xF2,0x4F,
978959,22.198616780045352,0x54,YM2151,0xFA,0x0F,
978996,22.199455782312924,0x54,YM2151,0xE3,0x0F,
978998,22.19950113378685,0x54,YM2151,0xEB,0x5F,
978999,22.19952380952381,0x54,YM2151,0xF3,0x0F,
979001,22.199569160997733,0x54,YM2151,0xFB,0x9F,
979038,22.200408163265305,0x54,YM2151,0xE4,0x1F,
979040,22.20045351473923,0x54,YM2151,0xEC,0x2F,
979041,22.20047619047619,0x54,YM2151,0xF4,0x1F,
979043,22.200521541950113,0x54,YM2151,0xFC,0x0F,
979044,22.200544217687074,0x54,YM2151,0x08,0x04,
979080,22.201360544217685,0x54,YM2151,0xE5,0x0F,
979082,22.20140589569161,0x54,YM2151,0xED,0x7F,
979083,22.201428571428572,0x54,YM2151,0xF5,0xDF,
979085,22.201473922902494,0x54,YM2151,0xFD,0xDF,
979086,22.201496598639455,0x54,YM2151,0x08,0x05,
979443,22.209591836734695,0x54,YM2151,0x28,0x32,
979473,22.210272108843537,0x54,YM2151,0xE0,0x03,
979480,22.210430839002267,0x54,YM2151,0xF0,0x55,
979487,22.210589569160998,0x54,YM2151,0xE8,0x01,
979495,22.21077097505669,0x54,YM2151,0xF8,0x96,
979499,22.210861678004534,0x54,YM2151,0x08,0x78,
979510,22.211111111111112,0x54,YM2151,0x29,0x22,
979540,22.211791383219953,0x54,YM2151,0xE1,0x03,
979547,22.211950113378684,0x54,YM2151,0xF1,0x55,
979554,22.212108843537415,0x54,YM2151,0xE9,0x01,
979562,22.212290249433106,0x54,YM2151,0xF9,0x96,
979566,22.212380952380954,0x54,YM2151,0x08,0x79,
979577,22.21263038548753,0x54,YM2151,0x2A,0x22,
979607,22.21331065759637,0x54,YM2151,0xE2,0x46,
979614,22.2134693877551,0x54,YM2151,0xF2,0x37,
979621,22.21362811791383,0x54,YM2151,0xEA,0x46,
979629,22.213809523809523,0x54,YM2151,0xFA,0x07,
979633,22.21390022675737,0x54,YM2151,0x08,0x7A,
979644,22.214149659863946,0x54,YM2151,0x2B,0x22,
979674,22.21482993197279,0x54,YM2151,0xE3,0x03,
979681,22.214988662131518,0x54,YM2151,0xF3,0x55,
979688,22.21514739229025,0x54,YM2151,0xEB,0x01,
979696,22.21532879818594,0x54,YM2151,0xFB,0x96,
979700,22.215419501133788,0x54,YM2151,0x08,0x7B,
979711,22.215668934240362,0x54,YM2151,0x2C,0x22,
979741,22.216349206349207,0x54,YM2151,0xE4,0x18,
979748,22.216507936507938,0x54,YM2151,0xF4,0x27,
979755,22.216666666666665,0x54,YM2151,0xEC,0x17,
979763,22.216848072562357,0x54,YM2151,0xFC,0x06,
979767,22.216938775510204,0x54,YM2151,0x08,0x7C,
979778,22.21718820861678,0x54,YM2151,0x2D,0x12,
979808,22.217868480725624,0x54,YM2151,0xE5,0x08,
979815,22.218027210884355,0x54,YM2151,0xF5,0x75,
979822,22.218185941043085,0x54,YM2151,0xED,0xD6,
979830,22.218367346938777,0x54,YM2151,0xFD,0xD7,
979834,22.21845804988662,0x54,YM2151,0x08,0x7D,
980172,22.22612244897959,0x54,YM2151,0x08,0x00,
980189,22.226507936507936,0x54,YM2151,0x08,0x01,
980206,22.22689342403628,0x54,YM2151,0x08,0x02,
980223,22.227278911564625,0x54,YM2151,0x08,0x03,
983205,22.294897959183672,0x54,YM2151,0xE0,0x0F,
983207,22.294943310657597,0x54,YM2151,0xE8,0x5F,
983208,22.29496598639456,0x54,YM2151,0xF0,0x0F,
983210,22.29501133786848,0x54,YM2151,0xF8,0x9F,
983247,22.295850340136056,0x54,YM2151,0xE1,0x0F,
983249,22.295895691609978,0x54,YM2151,0xE9,0x5F,
983250,22.29591836734694,0x54,YM2151,0xF1,0x0F,
983252,22.29596371882086,0x54,YM2151,0xF9,0x9F,
983289,22.296802721088437,0x54,YM2151,0xE2,0x4F,
983291,22.29684807256236,0x54,YM2151,0xEA,0x3F,
983292,22.29687074829932,0x54,YM2151,0xF2,0x4F,
983294,22.29691609977324,0x54,YM2151,0xFA,0x0F,
983331,22.297755102040817,0x54,YM2151,0xE3,0x0F,
983333,22.29780045351474,0x54,YM2151,0xEB,0x5F,
983334,22.2978231292517,0x54,YM2151,0xF3,0x0F,
983336,22.297868480725622,0x54,YM2151,0xFB,0x9F,
983373,22.298707482993198,0x54,YM2151,0xE4,0x1F,
983375,22.29875283446712,0x54,YM2151,0xEC,0x2F,
983376,22.29877551020408,0x54,YM2151,0xF4,0x1F,
983378,22.298820861678003,0x54,YM2151,0xFC,0x0F,
983379,22.298843537414967,0x54,YM2151,0x08,0x04,
983415,22.29965986394558,0x54,YM2151,0xE5,0x0F,
983417,22.2997052154195,0x54,YM2151,0xED,0x7F,
983418,22.29972789115646,0x54,YM2151,0xF5,0xDF,
983420,22.299773242630387,0x54,YM2151,0xFD,0xDF,
983421,22.299795918367348,0x54,YM2151,0x08,0x05,
983808,22.30857142857143,0x54,YM2151,0xE0,0x03,
983815,22.30873015873016,0x54,YM2151,0xF0,0x55,
983822,22.308888888888887,0x54,YM2151,0xE8,0x01,
983830,22.30907029478458,0x54,YM2151,0xF8,0x96,
983834,22.309160997732427,0x54,YM2151,0x08,0x78,
983875,22.310090702947846,0x54,YM2151,0xE1,0x03,
983882,22.310249433106577,0x54,YM2151,0xF1,0x55,
983889,22.310408163265308,0x54,YM2151,0xE9,0x01,
983897,22.310589569161,0x54,YM2151,0xF9,0x96,
983901,22.310680272108844,0x54,YM2151,0x08,0x79,
983942,22.311609977324263,0x54,YM2151,0xE2,0x46,
983949,22.311768707482994,0x54,YM2151,0xF2,0x37,
983956,22.311927437641724,0x54,YM2151,0xEA,0x46,
983964,22.312108843537416,0x54,YM2151,0xFA,0x07,
983968,22.31219954648526,0x54,YM2151,0x08,0x7A,
984009,22.31312925170068,0x54,YM2151,0xE3,0x03,
984016,22.31328798185941,0x54,YM2151,0xF3,0x55,
984023,22.31344671201814,0x54,YM2151,0xEB,0x01,
984031,22.313628117913833,0x54,YM2151,0xFB,0x96,
984035,22.313718820861677,0x54,YM2151,0x08,0x7B,
984076,22.314648526077097,0x54,YM2151,0xE4,0x18,
984083,22.314807256235827,0x54,YM2151,0xF4,0x27,
984090,22.314965986394558,0x54,YM2151,0xEC,0x17,
984098,22.31514739229025,0x54,YM2151,0xFC,0x06,
984102,22.315238095238094,0x54,YM2151,0x08,0x7C,
984143,22.316167800453513,0x54,YM2151,0xE5,0x08,
984150,22.316326530612244,0x54,YM2151,0xF5,0x75,
984157,22.316485260770975,0x54,YM2151,0xED,0xD6,
984165,22.316666666666666,0x54,YM2151,0xFD,0xD7,
984169,22.316757369614514,0x54,YM2151,0x08,0x7D,
984507,22.324421768707484,0x54,YM2151,0x08,0x00,
984524,22.32480725623583,0x54,YM2151,0x08,0x01,
984541,22.325192743764173,0x54,YM2151,0x08,0x02,
984558,22.325578231292518,0x54,YM2151,0x08,0x03,
987541,22.393219954648526,0x54,YM2151,0xE0,0x0F,
987542,22.393242630385487,0x54,YM2151,0xE8,0x5F,
987544,22.39328798185941,0x54,YM2151,0xF0,0x0F,
987545,22.393310657596373,0x54,YM2151,0xF8,0x9F,
987582,22.394149659863945,0x54,YM2151,0xE1,0x0F,
987584,22.394195011337867,0x54,YM2151,0xE9,0x5F,
987585,22.39421768707483,0x54,YM2151,0xF1,0x0F,
987587,22.394263038548754,0x54,YM2151,0xF9,0x9F,
987624,22.395102040816326,0x54,YM2151,0xE2,0x4F,
987626,22.395147392290248,0x54,YM2151,0xEA,0x3F,
987627,22.395170068027213,0x54,YM2151,0xF2,0x4F,
987629,22.395215419501135,0x54,YM2151,0xFA,0x0F,
987666,22.396054421768707,0x54,YM2151,0xE3,0x0F,
987668,22.396099773242632,0x54,YM2151,0xEB,0x5F,
987669,22.396122448979593,0x54,YM2151,0xF3,0x0F,
987671,22.396167800453515,0x54,YM2151,0xFB,0x9F,
987708,22.397006802721087,0x54,YM2151,0xE4,0x1F,
987710,22.397052154195013,0x54,YM2151,0xEC,0x2F,
987711,22.397074829931974,0x54,YM2151,0xF4,0x1F,
987713,22.397120181405896,0x54,YM2151,0xFC,0x0F,
987714,22.397142857142857,0x54,YM2151,0x08,0x04,
987750,22.397959183673468,0x54,YM2151,0xE5,0x0F,
987752,22.398004535147393,0x54,YM2151,0xED,0x7F,
987753,22.398027210884354,0x54,YM2151,0xF5,0xDF,
987755,22.398072562358276,0x54,YM2151,0xFD,0xDF,
987756,22.398095238095237,0x54,YM2151,0x08,0x05,
988143,22.40687074829932,0x54,YM2151,0xE0,0x03,
988150,22.40702947845805,0x54,YM2151,0xF0,0x55,
988157,22.40718820861678,0x54,YM2151,0xE8,0x01,
988165,22.407369614512472,0x54,YM2151,0xF8,0x96,
988169,22.407460317460316,0x54,YM2151,0x08,0x78,
988210,22.408390022675736,0x54,YM2151,0xE1,0x03,
988217,22.408548752834466,0x54,YM2151,0xF1,0x55,
988224,22.408707482993197,0x54,YM2151,0xE9,0x01,
988232,22.40888888888889,0x54,YM2151,0xF9,0x96,
988236,22.408979591836733,0x54,YM2151,0x08,0x79,
988277,22.409909297052153,0x54,YM2151,0xE2,0x46,
988284,22.410068027210883,0x54,YM2151,0xF2,0x37,
988291,22.410226757369614,0x54,YM2151,0xEA,0x46,
988299,22.410408163265306,0x54,YM2151,0xFA,0x07,
988303,22.410498866213153,0x54,YM2151,0x08,0x7A,
988344,22.411428571428573,0x54,YM2151,0xE3,0x03,
988351,22.4115873015873,0x54,YM2151,0xF3,0x55,
988358,22.41174603174603,0x54,YM2151,0xEB,0x01,
988366,22.411927437641722,0x54,YM2151,0xFB,0x96,
988370,22.41201814058957,0x54,YM2151,0x08,0x7B,
988411,22.41294784580499,0x54,YM2151,0xE4,0x18,
988418,22.41310657596372,0x54,YM2151,0xF4,0x27,
988425,22.413265306122447,0x54,YM2151,0xEC,0x17,
988433,22.41344671201814,0x54,YM2151,0xFC,0x06,
988437,22.413537414965987,0x54,YM2151,0x08,0x7C,
988478,22.414467120181406,0x54,YM2151,0xE5,0x08,
988485,22.414625850340137,0x54,YM2151,0xF5,0x75,
988492,22.414784580498868,0x54,YM2151,0xED,0xD6,
988500,22.41496598639456,0x54,YM2151,0xFD,0xD7,
988504,22.415056689342403,0x54,YM2151,0x08,0x7D,
988842,22.422721088435374,0x54,YM2151,0x08,0x00,
988859,22.42310657596372,0x54,YM2151,0x08,0x01,
988876,22.423492063492063,0x54,YM2151,0x08,0x02,
988893,22.423877551020407,0x54,YM2151,0x08,0x03,
992521,22.506145124716554,0x54,YM2151,0x08,0x04,
992538,22.506530612244898,0x54,YM2151,0x08,0x05,
1017929,23.082290249433107,0x54,YM2151,0xE0,0xEF,
1017930,23.08231292517007,0x54,YM2151,0xE8,0xFF,
1017932,23.08235827664399,0x54,YM2151,0xF0,0xFF,
1017933,23.08238095238095,0x54,YM2151,0xF8,0x5F,
1018011,23.084149659863947,0x54,YM2151,0xE1,0x2F,
1018012,23.084172335600908,0x54,YM2151,0xE9,0x4F,
1018014,23.08421768707483,0x54,YM2151,0xF1,0x2F,
1018015,23.08424036281179,0x54,YM2151,0xF9,0x2F,
1018092,23.085986394557825,0x54,YM2151,0xE2,0x2F,
1018093,23.086009070294786,0x54,YM2151,0xEA,0x4F,
1018095,23.086054421768708,0x54,YM2151,0xF2,0x2F,
1018096,23.08607709750567,0x54,YM2151,0xFA,0x2F,
1018183,23.088049886621317,0x54,YM2151,0xE3,0xEF,
1018185,23.08809523809524,0x54,YM2151,0xEB,0xDF,
1018186,23.0881179138322,0x54,YM2151,0xF3,0xDF,
1018188,23.08816326530612,0x54,YM2151,0xFB,0xDF,
1018460,23.094331065759636,0x54,YM2151,0x28,0x41,
1018464,23.094421768707484,0x54,YM2151,0x20,0xFA,
1018468,23.094512471655328,0x54,YM2151,0x40,0x34,
1018471,23.094580498866215,0x54,YM2151,0x60,0x17,
1018472,23.094603174603176,0x54,YM2151,0x80,0x9C,
1018474,23.094648526077098,0x54,YM2151,0xA0,0x04,
1018475,23.09467120181406,0x54,YM2151,0xC0,0x03,
1018477,23.09471655328798,0x54,YM2151,0xE0,0xE7,
1018479,23.094761904761906,0x54,YM2151,0x48,0x68,
1018482,23.09482993197279,0x54,YM2151,0x68,0x1A,
1018484,23.09487528344671,0x54,YM2151,0x88,0x9C,
1018485,23.094897959183672,0x54,YM2151,0xA8,0x04,
1018488,23.09496598639456,0x54,YM2151,0xE8,0xF6,
1018491,23.095034013605442,0x54,YM2151,0x50,0x43,
1018495,23.095124716553286,0x54,YM2151,0x70,0x2F,
1018496,23.09514739229025,0x54,YM2151,0x90,0xDB,
1018498,23.095192743764173,0x54,YM2151,0xB0,0x09,
1018499,23.095215419501134,0x54,YM2151,0xD0,0x01,
1018501,23.095260770975056,0x54,YM2151,0xF0,0xF2,
1018504,23.095328798185943,0x54,YM2151,0x58,0x22,
1018507,23.095396825396826,0x54,YM2151,0x78,0x0B,
1018509,23.095442176870748,0x54,YM2151,0x98,0xDE,
1018510,23.09546485260771,0x54,YM2151,0xB8,0x05,
1018512,23.095510204081634,0x54,YM2151,0xD8,0x01,
1018513,23.095532879818595,0x54,YM2151,0xF8,0x55,
1018518,23.0956462585034,0x54,YM2151,0x08,0x78,
1018529,23.09589569160998,0x54,YM2151,0x29,0x21,
1018533,23.095986394557823,0x54,YM2151,0x21,0xF9,
1018537,23.09607709750567,0x54,YM2151,0x41,0x16,
1018541,23.096167800453514,0x54,YM2151,0x81,0x9F,
1018543,23.096213151927437,0x54,YM2151,0xA1,0x05,
1018544,23.096235827664398,0x54,YM2151,0xC1,0x06,
1018546,23.096281179138323,0x54,YM2151,0xE1,0x26,
1018548,23.096326530612245,0x54,YM2151,0x49,0x36,
1018553,23.096439909297054,0x54,YM2151,0x89,0x9D,
1018556,23.096507936507937,0x54,YM2151,0xC9,0x04,
1018557,23.096530612244898,0x54,YM2151,0xE9,0x25,
1018560,23.09659863945578,0x54,YM2151,0x51,0x76,
1018564,23.09668934240363,0x54,YM2151,0x71,0x2F,
1018565,23.09671201814059,0x54,YM2151,0x91,0x9C,
1018568,23.096780045351473,0x54,YM2151,0xD1,0x04,
1018570,23.0968253968254,0x54,YM2151,0xF1,0x46,
1018573,23.09689342403628,0x54,YM2151,0x59,0x53,
1018576,23.096961451247164,0x54,YM2151,0x79,0x0D,
1018578,23.09700680272109,0x54,YM2151,0x99,0x9F,
1018579,23.09702947845805,0x54,YM2151,0xB9,0x05,
1018581,23.097074829931973,0x54,YM2151,0xD9,0x02,
1018582,23.097097505668934,0x54,YM2151,0xF9,0x28,
1018587,23.097210884353743,0x54,YM2151,0x08,0x79,
1018598,23.097460317460317,0x54,YM2151,0x2A,0x11,
1018602,23.09755102040816,0x54,YM2151,0x22,0xF9,
1018606,23.09764172335601,0x54,YM2151,0x42,0x16,
1018609,23.097709750566892,0x54,YM2151,0x62,0x1F,
1018610,23.097732426303853,0x54,YM2151,0x82,0x9F,
1018612,23.09777777777778,0x54,YM2151,0xA2,0x05,
1018613,23.09780045351474,0x54,YM2151,0xC2,0x06,
1018615,23.097845804988662,0x54,YM2151,0xE2,0x26,
1018617,23.097891156462584,0x54,YM2151,0x4A,0x36,
1018620,23.09795918367347,0x54,YM2151,0x6A,0x17,
1018622,23.098004535147393,0x54,YM2151,0x8A,0x9D,
1018623,23.098027210884354,0x54,YM2151,0xAA,0x03,
1018625,23.098072562358276,0x54,YM2151,0xCA,0x04,
1018626,23.098095238095237,0x54,YM2151,0xEA,0x25,
1018629,23.098163265306123,0x54,YM2151,0x52,0x76,
1018633,23.098253968253967,0x54,YM2151,0x72,0x2F,
1018634,23.09827664399093,0x54,YM2151,0x92,0x9C,
1018636,23.098321995464854,0x54,YM2151,0xB2,0x03,
1018637,23.098344671201815,0x54,YM2151,0xD2,0x04,
1018639,23.098390022675737,0x54,YM2151,0xF2,0x46,
1018642,23.09845804988662,0x54,YM2151,0x5A,0x53,
1018647,23.09857142857143,0x54,YM2151,0x9A,0x9F,
1018648,23.09859410430839,0x54,YM2151,0xBA,0x05,
1018651,23.098662131519273,0x54,YM2151,0xFA,0x28,
1018656,23.09877551020408,0x54,YM2151,0x08,0x7A,
1018667,23.099024943310656,0x54,YM2151,0x2B,0x11,
1018671,23.099115646258504,0x54,YM2151,0x23,0xFD,
1018675,23.099206349206348,0x54,YM2151,0x43,0x02,
1018678,23.099274376417235,0x54,YM2151,0x63,0x5F,
1018679,23.099297052154196,0x54,YM2151,0x83,0x01,
1018681,23.099342403628118,0x54,YM2151,0xA3,0x03,
1018682,23.09936507936508,0x54,YM2151,0xC3,0x0A,
1018684,23.099410430839,0x54,YM2151,0xE3,0xE7,
1018686,23.099455782312926,0x54,YM2151,0x4B,0x16,
1018690,23.09954648526077,0x54,YM2151,0x6B,0x04,
1018691,23.09956916099773,0x54,YM2151,0x8B,0x9F,
1018693,23.099614512471657,0x54,YM2151,0xAB,0x05,
1018694,23.099637188208618,0x54,YM2151,0xCB,0x10,
1018696,23.09968253968254,0x54,YM2151,0xEB,0xD3,
1018699,23.099750566893423,0x54,YM2151,0x53,0x23,
1018702,23.09981859410431,0x54,YM2151,0x73,0x04,
1018704,23.09986394557823,0x54,YM2151,0x93,0x90,
1018706,23.099909297052154,0x54,YM2151,0xB3,0x04,
1018707,23.099931972789115,0x54,YM2151,0xD3,0x10,
1018709,23.099977324263037,0x54,YM2151,0xF3,0xD3,
1018711,23.100022675736962,0x54,YM2151,0x5B,0x14,
1018716,23.100136054421768,0x54,YM2151,0x9B,0x9F,
1018718,23.100181405895693,0x54,YM2151,0xBB,0x05,
1018719,23.100204081632654,0x54,YM2151,0xDB,0x10,
1018721,23.100249433106576,0x54,YM2151,0xFB,0xD3,
1018725,23.10034013605442,0x54,YM2151,0x08,0x7B,
1044005,23.67358276643991,0x54,YM2151,0xE4,0x1F,
1044006,23.67360544217687,0x54,YM2151,0xEC,0x2F,
1044008,23.673650793650793,0x54,YM2151,0xF4,0x1F,
1044009,23.673673469387754,0x54,YM2151,0xFC,0x0F,
1044058,23.674784580498866,0x54,YM2151,0xE5,0x0F,
1044060,23.674829931972788,0x54,YM2151,0xED,0x7F,
1044061,23.674852607709752,0x54,YM2151,0xF5,0xDF,
1044063,23.674897959183674,0x54,YM2151,0xFD,0xDF,
1044535,23.685600907029478,0x54,YM2151,0x2C,0x21,
1044565,23.686281179138323,0x54,YM2151,0xE4,0x18,
1044572,23.686439909297054,0x54,YM2151,0xF4,0x27,
1044579,23.68659863945578,0x54,YM2151,0xEC,0x17,
1044587,23.686780045351473,0x54,YM2151,0xFC,0x06,
1044591,23.68687074829932,0x54,YM2151,0x08,0x7C,
1044602,23.687120181405895,0x54,YM2151,0x2D,0x11,
1044632,23.68780045351474,0x54,YM2151,0xE5,0x08,
1044639,23.68795918367347,0x54,YM2151,0xF5,0x75,
1044646,23.6881179138322,0x54,YM2151,0xED,0xD6,
1044654,23.688299319727893,0x54,YM2151,0xFD,0xD7,
1044658,23.688390022675737,0x54,YM2151,0x08,0x7D,
1045262,23.702086167800452,0x54,YM2151,0x08,0x04,
1045279,23.702471655328797,0x54,YM2151,0x08,0x05,
1048301,23.770997732426302,0x54,YM2151,0xE4,0x1F,
1048302,23.771020408163267,0x54,YM2151,0xEC,0x2F,
1048304,23.77106575963719,0x54,YM2151,0xF4,0x1F,
1048305,23.77108843537415,0x54,YM2151,0xFC,0x0F,
1048347,23.77204081632653,0x54,YM2151,0xE5,0x0F,
1048349,23.772086167800452,0x54,YM2151,0xED,0x7F,
1048350,23.772108843537413,0x54,YM2151,0xF5,0xDF,
1048352,23.77215419501134,0x54,YM2151,0xFD,0xDF,
1048868,23.783854875283446,0x54,YM2151,0x2C,0x1E,
1048887,23.784285714285716,0x54,YM2151,0x7C,0x0D,
1048898,23.78453514739229,0x54,YM2151,0xE4,0x18,
1048905,23.78469387755102,0x54,YM2151,0xF4,0x27,
1048912,23.78485260770975,0x54,YM2151,0xEC,0x17,
1048920,23.785034013605443,0x54,YM2151,0xFC,0x06,
1048924,23.785124716553288,0x54,YM2151,0x08,0x7C,
1048935,23.785374149659862,0x54,YM2151,0x2D,0x0E,
1048954,23.785804988662132,0x54,YM2151,0x7D,0x0D,
1048965,23.786054421768707,0x54,YM2151,0xE5,0x08,
1048972,23.786213151927438,0x54,YM2151,0xF5,0x75,
1048979,23.78637188208617,0x54,YM2151,0xED,0xD6,
1048987,23.78655328798186,0x54,YM2151,0xFD,0xD7,
1048991,23.786643990929704,0x54,YM2151,0x08,0x7D,
1049595,23.800340136054423,0x54,YM2151,0x08,0x04,
1049612,23.800725623582768,0x54,YM2151,0x08,0x05,
1052632,23.869206349206348,0x54,YM2151,0xE4,0x1F,
1052634,23.869251700680273,0x54,YM2151,0xEC,0x2F,
1052635,23.869274376417234,0x54,YM2151,0xF4,0x1F,
1052637,23.869319727891156,0x54,YM2151,0xFC,0x0F,
1052674,23.87015873015873,0x54,YM2151,0xE5,0x0F,
1052676,23.870204081632654,0x54,YM2151,0xED,0x7F,
1052677,23.870226757369615,0x54,YM2151,0xF5,0xDF,
1052679,23.870272108843537,0x54,YM2151,0xFD,0xDF,
1053203,23.88215419501134,0x54,YM2151,0x2C,0x21,
1053233,23.88283446712018,0x54,YM2151,0xE4,0x18,
1053240,23.88299319727891,0x54,YM2151,0xF4,0x27,
1053247,23.88315192743764,0x54,YM2151,0xEC,0x17,
1053255,23.883333333333333,0x54,YM2151,0xFC,0x06,
1053259,23.88342403628118,0x54,YM2151,0x08,0x7C,
1053270,23.883673469387755,0x54,YM2151,0x2D,0x11,
1053300,23.8843537414966,0x54,YM2151,0xE5,0x08,
1053307,23.884512471655327,0x54,YM2151,0xF5,0x75,
1053314,23.884671201814058,0x54,YM2151,0xED,0xD6,
1053322,23.88485260770975,0x54,YM2151,0xFD,0xD7,
1053326,23.884943310657597,0x54,YM2151,0x08,0x7D,
1053931,23.898662131519274,0x54,YM2151,0x08,0x04,
1053948,23.899047619047618,0x54,YM2151,0x08,0x05,
1056968,23.9675283446712,0x54,YM2151,0xE4,0x1F,
1056970,23.967573696145124,0x54,YM2151,0xEC,0x2F,
1056971,23.967596371882085,0x54,YM2151,0xF4,0x1F,
1056973,23.96764172335601,0x54,YM2151,0xFC,0x0F,
1057010,23.968480725623582,0x54,YM2151,0xE5,0x0F,
1057012,23.968526077097504,0x54,YM2151,0xED,0x7F,
1057013,23.96854875283447,0x54,YM2151,0xF5,0xDF,
1057015,23.96859410430839,0x54,YM2151,0xFD,0xDF,
1057539,23.98047619047619,0x54,YM2151,0x2C,0x1E,
1057569,23.981156462585034,0x54,YM2151,0xE4,0x18,
1057576,23.981315192743764,0x54,YM2151,0xF4,0x27,
1057583,23.981473922902495,0x54,YM2151,0xEC,0x17,
1057591,23.981655328798187,0x54,YM2151,0xFC,0x06,
1057595,23.98174603174603,0x54,YM2151,0x08,0x7C,
1057606,23.98199546485261,0x54,YM2151,0x2D,0x0E,
1057636,23.98267573696145,0x54,YM2151,0xE5,0x08,
1057643,23.98283446712018,0x54,YM2151,0xF5,0x75,
1057650,23.982993197278912,0x54,YM2151,0xED,0xD6,
1057658,23.983174603174604,0x54,YM2151,0xFD,0xD7,
1057662,23.983265306122448,0x54,YM2151,0x08,0x7D,
1058266,23.996961451247167,0x54,YM2151,0x08,0x04,
1058283,23.99734693877551,0x54,YM2151,0x08,0x05,
1061306,24.065895691609978,0x54,YM2151,0xE4,0x1F,
1061307,24.06591836734694,0x54,YM2151,0xEC,0x2F,
1061309,24.06596371882086,0x54,YM2151,0xF4,0x1F,
1061310,24.06598639455782,0x54,YM2151,0xFC,0x0F,
1061352,24.066938775510206,0x54,YM2151,0xE5,0x0F,
1061354,24.066984126984128,0x54,YM2151,0xED,0x7F,
