frame,section,round,block,index,actor_addr,active,class,state,mode3e,flags38,752,attr27,base_code
7684,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,008F
7689,09,01,actor_2c8,7,10C488,01,23,00,01,00,00,44,00D0
7722,09,01,actor_2c8,6,10C448,01,17,02,00,00,00,46,004B
7726,09,01,actor_2c8,6,10C448,01,18,0F,00,00,00,46,004B
7727,09,01,actor_2c8,6,10C448,01,0D,0F,00,02,00,06,0A73
7747,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0063
7748,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0064
7755,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,006B
7756,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,006C
7757,09,01,actor_2c8,6,10C448,01,5F,00,03,00,00,4A,02E8
7763,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0074
7774,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,008A
7775,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,008C
7776,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,008E
7779,09,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0090
7791,09,01,actor_2c8,5,10C408,01,56,0F,01,00,00,44,00D0
7792,09,01,actor_2c8,5,10C408,01,0D,0F,01,02,00,04,0A73
7822,09,01,actor_2c8,5,10C408,01,17,00,00,00,00,46,004B
7833,09,01,actor_2c8,4,10C3C8,01,62,01,03,00,00,4A,02E8
7841,09,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0090
7849,09,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,0090
7856,09,01,actor_2c8,8,10C4C8,01,18,02,00,00,00,46,004B
7894,09,01,actor_2c8,8,10C4C8,01,19,0F,00,00,00,46,004B
7895,09,01,actor_2c8,8,10C4C8,01,0D,0F,00,02,00,06,0A73
7945,09,01,actor_2c8,7,10C488,01,52,02,01,00,00,44,00D0
7998,09,01,actor_2c8,7,10C488,01,55,0F,01,00,00,44,00D0
7999,09,01,actor_2c8,7,10C488,01,0D,0F,01,02,00,04,0A73
8035,0A,01,actor_2c8,0,10C2C8,01,74,00,00,00,00,00,0DAB
8035,0A,01,actor_2c8,4,10C3C8,01,5F,00,03,00,00,4A,02E8
8035,0A,01,actor_2c8,5,10C408,01,17,00,00,00,00,46,004B
8035,0A,01,actor_2c8,6,10C448,01,5F,00,03,00,00,4A,02E8
8035,0A,01,actor_2c8,7,10C488,01,23,00,01,00,00,44,00D0
8035,0A,01,actor_2c8,8,10C4C8,01,17,00,00,00,00,46,004B
8035,0A,01,player_11b2,0,10D1B2,40,03,85,00,00,00,98,0000
8035,0A,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0090
8035,0A,01,player_11b2,4,10D2B2,01,02,79,00,00,00,00,0000
8042,0A,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0090
8045,0A,01,actor_2c8,6,10C448,01,61,02,03,00,00,4A,02E8
8050,0A,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0090
8058,0A,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0090
8066,0A,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,0090
8077,0A,01,player_11b2,1,10D1F2,40,03,AE,00,00,51,00,0000
8085,0A,01,player_11b2,0,10D1B2,40,03,89,00,00,00,A0,0000
8085,0A,01,player_11b2,1,10D1F2,40,03,B2,00,00,51,00,0000
8086,0A,01,player_11b2,0,10D1B2,40,03,8C,00,00,00,A0,0000
8086,0A,01,player_11b2,1,10D1F2,40,03,B6,00,00,51,00,0000
8087,0A,01,player_11b2,0,10D1B2,40,03,8D,00,00,00,A0,0000
8087,0A,01,player_11b2,1,10D1F2,40,03,BA,00,00,51,00,0000
8088,0A,01,player_11b2,0,10D1B2,40,03,8E,00,00,00,A0,0000
8088,0A,01,player_11b2,1,10D1F2,40,03,BE,00,00,51,00,0000
8090,0A,01,actor_2c8,6,10C448,01,62,0F,03,00,00,4A,02E8
8090,0A,01,player_11b2,0,10D1B2,40,03,8F,00,00,00,A8,0000
8090,0A,01,player_11b2,1,10D1F2,40,03,C2,00,00,51,00,0000
8091,0A,01,actor_2c8,6,10C448,01,0D,0F,03,02,00,0A,0A73
8107,0A,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0090
8135,0A,01,actor_2c8,4,10C3C8,01,60,01,03,00,00,4A,02E8
8142,0A,01,actor_2c8,5,10C408,01,18,02,00,00,00,46,004B
8187,0A,01,actor_2c8,5,10C408,01,19,0F,00,00,00,46,004B
8188,0A,01,actor_2c8,5,10C408,01,0D,0F,00,02,00,06,0A73
8213,0A,01,actor_2c8,8,10C4C8,01,19,02,00,00,00,46,004B
8218,0A,01,actor_2c8,5,10C408,01,1D,0F,0C,02,00,06,0A5A
8254,0A,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0090
8258,0A,01,actor_2c8,8,10C4C8,01,1C,1F,00,00,00,46,004B
8267,0A,01,actor_748,0,10C748,01,A7,00,00,00,00,00,0275
8268,0A,01,player_11b2,0,10D1B2,40,03,86,00,00,00,98,0000
8268,0A,01,player_11b2,1,10D1F2,40,03,AB,00,00,51,00,0090
8271,0A,01,player_11b2,1,10D1F2,40,03,B2,00,00,51,00,0090
8285,0A,01,actor_2c8,7,10C488,01,52,02,01,00,00,44,00D0
8285,0A,01,actor_2c8,8,10C4C8,01,1E,0F,00,00,00,46,004B
8286,0A,01,actor_2c8,8,10C4C8,01,0D,0F,00,02,00,06,0A73
8380,0A,01,actor_2c8,7,10C488,01,56,0F,01,00,00,44,00D0
8381,0A,01,actor_2c8,7,10C488,01,0D,0F,01,02,00,04,0A73
8411,0A,01,actor_2c8,7,10C488,01,18,0F,0C,02,00,04,0A5A
8466,0B,01,actor_2c8,0,10C2C8,01,74,00,00,00,00,00,0DAB
8466,0B,01,actor_2c8,4,10C3C8,01,5F,00,03,00,00,4A,02E8
8466,0B,01,actor_2c8,5,10C408,01,17,00,00,00,00,46,004B
8466,0B,01,actor_2c8,6,10C448,01,5F,00,03,00,00,4A,02E8
8466,0B,01,actor_2c8,7,10C488,01,23,00,01,00,00,44,00D0
8466,0B,01,actor_2c8,8,10C4C8,01,17,00,00,00,00,46,004B
8466,0B,01,player_11b2,0,10D1B2,40,03,85,00,00,00,98,0000
8466,0B,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0090
8466,0B,01,player_11b2,4,10D2B2,01,02,79,00,00,00,00,0000
8467,0B,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0090
8474,0B,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0090
8491,0B,01,player_11b2,1,10D1F2,40,03,13,00,00,51,00,0000
8495,0B,01,player_11b2,1,10D1F2,40,03,1A,00,00,51,00,0092
8499,0B,01,player_11b2,1,10D1F2,40,03,22,00,00,51,00,0000
8512,0B,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0098
8530,0B,01,player_11b2,1,10D1F2,40,03,1A,00,00,51,00,008B
8535,0B,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0091
8576,0B,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0091
8596,0B,01,actor_2c8,5,10C408,01,1A,04,00,00,00,46,004B
8597,0B,01,actor_2c8,6,10C448,01,5F,04,03,00,00,4A,02E8
8608,0B,01,actor_2c8,8,10C4C8,01,18,02,00,00,00,46,004B
8626,0B,01,actor_2c8,8,10C4C8,01,1A,04,00,00,00,46,004B
8627,0B,01,player_11b2,0,10D1B2,40,03,89,00,00,00,A1,0000
8627,0B,01,player_11b2,1,10D1F2,40,03,B2,00,00,51,00,0000
8628,0B,01,player_11b2,0,10D1B2,40,03,8C,00,00,00,A1,0000
8628,0B,01,player_11b2,1,10D1F2,40,03,B6,00,00,51,00,0000
8629,0B,01,player_11b2,0,10D1B2,40,03,8D,00,00,00,A1,0000
8629,0B,01,player_11b2,1,10D1F2,40,03,BA,00,00,51,00,0000
8630,0B,01,player_11b2,0,10D1B2,40,03,8E,00,00,00,A1,0000
8630,0B,01,player_11b2,1,10D1F2,40,03,BE,00,00,51,00,0000
8632,0B,01,actor_2c8,5,10C408,01,1B,0F,00,00,00,46,004B
8632,0B,01,player_11b2,0,10D1B2,40,03,8F,00,00,00,A9,0000
8632,0B,01,player_11b2,1,10D1F2,40,03,C2,00,00,51,00,0000
8633,0B,01,actor_2c8,5,10C408,01,0D,0F,00,02,00,06,0A73
8633,0B,01,actor_2c8,6,10C448,01,61,0F,03,00,00,4A,02E8
8634,0B,01,actor_2c8,6,10C448,01,0D,0F,03,02,00,0A,0A73
8648,0B,01,player_11b2,1,10D1F2,40,03,AE,00,00,51,00,0000
8662,0B,01,actor_2c8,8,10C4C8,01,1B,0F,00,00,00,46,004B
8663,0B,01,actor_2c8,5,10C408,01,1D,0F,0C,02,00,06,0A5A
8663,0B,01,actor_2c8,8,10C4C8,01,0D,0F,00,02,00,06,0A73
8683,0B,01,actor_2c8,7,10C488,01,52,02,01,00,00,44,00D0
8717,0B,01,actor_2c8,7,10C488,01,25,1F,01,00,00,44,00D0
8749,0B,01,actor_748,0,10C748,01,2A,01,00,00,00,00,019D
8767,0B,01,actor_2c8,4,10C3C8,01,61,01,03,00,00,4A,02E8
8785,0B,01,actor_2c8,4,10C3C8,01,63,1F,03,00,00,4A,02E8
8793,0B,01,actor_748,0,10C748,01,2F,0F,00,00,00,00,019D
8793,0B,01,actor_748,1,10C788,01,AC,02,00,00,00,00,02E8
8797,0B,01,actor_748,2,10C7C8,01,2A,01,00,00,00,00,019D
8812,0B,01,actor_748,0,10C748,01,AE,02,00,00,00,00,02E8
8834,0B,01,actor_748,2,10C7C8,01,2F,0F,00,00,00,00,019D
8836,0B,01,player_11b2,1,10D1F2,40,03,DF,00,00,51,00,0091
8844,0B,01,player_11b2,1,10D1F2,40,03,E7,00,00,51,00,0091
8845,0B,01,actor_748,3,10C808,01,2A,01,00,00,00,00,019D
8848,0B,01,actor_2c8,4,10C3C8,01,68,02,03,00,00,4A,02E8
8852,0B,01,player_11b2,1,10D1F2,40,03,EB,00,00,51,00,0091
8860,0B,01,player_11b2,1,10D1F2,40,03,EF,00,00,51,00,0091
8868,0B,01,player_11b2,1,10D1F2,40,03,F5,00,00,51,00,0091
8876,0B,01,player_11b2,1,10D1F2,40,03,FD,00,00,51,00,0091
8879,0B,01,actor_748,3,10C808,01,2E,0F,00,00,00,00,019D
8884,0B,01,player_11b2,1,10D1F2,40,03,05,00,00,51,00,0000
8885,0B,01,actor_748,1,10C788,01,AA,0F,00,00,00,00,02E8
8886,0B,01,actor_748,1,10C788,01,2B,0F,00,00,00,00,019D
9195,09,01,player_11b2,7,10D372,01,00,FF,00,00,00,00,0018
9196,09,01,player_11b2,0,10D1B2,40,03,9E,00,00,00,18,0000
9196,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0010
9218,09,01,player_11b2,0,10D1B2,40,03,A3,00,00,00,18,0000
9222,09,01,player_11b2,0,10D1B2,C0,03,9F,00,00,00,18,0000
9226,09,01,player_11b2,1,10D1F2,40,03,09,00,00,51,00,0000
9296,09,01,actor_2c8,8,10C4C8,01,1A,08,00,00,00,46,004B
9299,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0010
9300,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0011
9301,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0012
9302,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0013
9303,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0014
9304,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0015
9305,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0016
9306,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0016
9307,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0017
9308,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0018
9309,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0019
9310,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,001B
9311,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,001D
9312,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,001F
9313,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0021
9314,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0023
9315,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0025
9316,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0027
9317,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0029
9318,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,002B
9319,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,002D
9320,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,002F
9321,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0031
9322,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0033
9323,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0035
9324,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0037
9325,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0039
9326,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,003B
9327,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,003D
9328,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,003F
9329,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0041
9330,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0043
9331,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0045
9332,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0047
9333,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0049
9334,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,004B
9335,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,004D
9336,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,004F
9337,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0051
9338,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0052
9339,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0053
9340,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0054
9341,09,01,player_11b2,0,10D1B2,40,03,A1,00,00,00,5C,0000
9343,09,01,player_11b2,0,10D1B2,40,03,A4,00,00,00,5C,0000
9344,09,01,player_11b2,0,10D1B2,40,03,A5,00,00,00,5C,0000
9346,09,01,player_11b2,0,10D1B2,40,03,A6,00,00,00,5C,0000
9377,09,01,actor_2c8,7,10C488,01,28,08,01,00,00,44,00D0
9390,09,01,actor_2c8,6,10C448,01,60,02,03,00,00,4A,02E8
9397,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0054
9398,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0055
9399,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0056
9400,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0057
9401,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0058
9402,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0059
9403,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,005A
9404,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,005B
9405,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,005C
9406,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,005D
9407,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,005E
9408,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,005F
9409,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0060
9410,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0061
9411,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0062
9412,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0063
9413,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0065
9414,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0067
9415,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0069
9416,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,006B
9417,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,006D
9418,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,006F
9419,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0071
9420,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0073
9421,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0075
9422,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0077
9423,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0079
9424,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,007B
9425,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,007D
9426,09,01,actor_2c8,6,10C448,01,5F,08,03,00,00,4A,02E8
9426,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,007F
9427,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0081
9429,09,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0085
9430,09,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0087
9431,09,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0089
9432,09,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,008B
9433,09,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,008D
9434,09,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,008F
9439,09,01,actor_2c8,5,10C408,01,1A,08,00,00,00,46,004B
9468,09,01,actor_2c8,5,10C408,01,19,02,00,00,00,46,004B
9479,09,01,actor_2c8,6,10C448,01,5F,0F,03,00,00,4A,02E8
9480,09,01,actor_2c8,6,10C448,01,0D,0F,03,02,00,0A,0A73
9543,09,01,actor_2c8,5,10C408,01,1A,0F,00,00,00,46,004B
9544,09,01,actor_2c8,5,10C408,01,0D,0F,00,02,00,06,0A73
9574,09,01,actor_2c8,5,10C408,01,1D,0F,0C,02,00,06,0A5A
9730,09,01,player_11b2,4,10D2B2,01,02,26,00,00,00,00,0000
9735,09,01,player_11b2,4,10D2B2,01,02,29,00,00,00,00,0000
9736,09,01,player_11b2,4,10D2B2,01,02,2C,00,00,00,00,0000
9737,09,01,player_11b2,4,10D2B2,01,02,2F,00,00,00,00,0000
9738,09,01,player_11b2,4,10D2B2,01,02,32,00,00,00,00,0000
9739,09,01,player_11b2,4,10D2B2,01,02,35,00,00,00,00,0000
9740,09,01,player_11b2,4,10D2B2,01,02,37,00,00,00,00,0000
9741,09,01,player_11b2,4,10D2B2,01,02,3A,00,00,00,00,0000
9742,09,01,player_11b2,4,10D2B2,01,02,3D,00,00,00,00,0000
9743,09,01,player_11b2,4,10D2B2,01,02,40,00,00,00,00,0000
9774,09,01,actor_2c8,8,10C4C8,01,1C,1F,00,00,00,46,004B
9774,09,01,actor_508,0,10C508,01,34,06,00,00,00,80,0129
9774,09,01,actor_508,1,10C548,01,32,06,00,00,00,80,0129
9834,09,01,actor_2c8,6,10C448,01,63,1F,03,00,00,4A,02E8
9871,09,01,actor_748,0,10C748,01,AF,0F,00,00,00,00,02E8
9872,09,01,player_11b2,1,10D1F2,40,03,A5,00,00,51,00,0000
9879,09,01,player_11b2,1,10D1F2,40,03,AB,00,00,51,00,0090
9887,09,01,player_11b2,1,10D1F2,40,03,B2,00,00,51,00,0090
9897,09,01,actor_508,0,10C508,01,34,08,00,00,00,80,0129
9897,09,01,actor_508,1,10C548,01,32,08,00,00,00,80,0129
9942,09,01,actor_2c8,5,10C408,01,1C,1F,00,00,00,46,004B
10029,0A,01,actor_508,0,10C508,01,34,09,00,00,00,80,0129
10029,0A,01,actor_508,1,10C548,01,33,09,00,00,00,80,0129
10029,0A,01,player_11b2,0,10D1B2,40,03,9E,00,00,00,98,0000
10029,0A,01,player_11b2,4,10D2B2,01,02,40,00,00,00,00,0000
10153,0A,01,player_11b2,0,10D1B2,40,03,A1,00,00,00,98,0000
10154,0A,01,player_11b2,0,10D1B2,40,03,A3,00,00,00,98,0000
10155,0A,01,player_11b2,0,10D1B2,40,03,A4,00,00,00,98,0000
10156,0A,01,player_11b2,0,10D1B2,40,03,A5,00,00,00,98,0000
10158,0A,01,player_11b2,0,10D1B2,40,03,A6,00,00,00,98,0000
10176,0A,01,actor_2c8,7,10C488,01,25,1F,01,00,00,44,00D0
10180,0A,01,actor_2c8,6,10C448,01,63,1F,03,00,00,4A,02E8
10188,0A,01,actor_748,1,10C788,01,B1,01,00,00,00,00,02E8
10208,0A,01,actor_748,0,10C748,01,2B,01,00,00,00,00,019D
10211,0A,01,actor_748,2,10C7C8,01,AD,01,00,00,00,00,02E8
10217,0A,01,actor_2c8,4,10C3C8,01,63,1F,03,00,00,4A,02E8
10225,0A,01,actor_748,3,10C808,01,AD,02,00,00,00,00,02E8
10229,0A,01,actor_748,0,10C748,01,2C,0F,00,00,00,00,019D
10230,0A,01,player_11b2,0,10D1B2,40,03,9F,00,00,00,98,0000
10230,0A,01,player_11b2,1,10D1F2,40,03,A5,00,00,51,00,0000
10233,0A,01,player_11b2,1,10D1F2,40,03,B9,00,00,51,00,0000
10244,0A,01,actor_748,0,10C748,01,AE,02,00,00,00,00,02E8
10245,0A,01,player_11b2,1,10D1F2,40,03,C4,00,00,51,00,0000
10256,0A,01,actor_2c8,6,10C448,01,B3,01,03,00,00,4A,02E8
10256,0A,01,actor_748,4,10C848,01,2B,01,00,00,00,00,019D
10288,0A,01,actor_748,4,10C848,01,2F,0F,00,00,00,00,019D
10289,0A,01,player_11b2,1,10D1F2,40,03,DF,00,00,51,00,007B
10293,0A,01,actor_748,2,10C7C8,01,AC,0F,00,00,00,00,02E8
10294,0A,01,actor_748,2,10C7C8,01,2B,0F,00,00,00,00,019D
10297,0A,01,actor_748,5,10C888,01,B1,02,00,00,00,00,02E8
10297,0A,01,player_11b2,1,10D1F2,40,03,E7,00,00,51,00,007B
10299,0A,01,actor_748,3,10C808,01,AA,0F,00,00,00,00,02E8
10300,0A,01,actor_748,3,10C808,01,2B,0F,00,00,00,00,019D
10305,0A,01,player_11b2,1,10D1F2,40,03,EB,00,00,51,00,007B
10313,0A,01,player_11b2,1,10D1F2,40,03,EF,00,00,51,00,007B
10320,0A,01,actor_748,2,10C7C8,01,AC,02,00,00,00,00,02E8
10321,0A,01,player_11b2,1,10D1F2,40,03,F5,00,00,51,00,007B
10326,0A,01,actor_748,0,10C748,01,AF,0F,00,00,00,00,02E8
10329,0A,01,player_11b2,1,10D1F2,40,03,FD,00,00,51,00,007B
10337,0A,01,player_11b2,1,10D1F2,40,03,05,00,00,51,00,0000
11007,09,01,actor_748,0,10C748,01,A7,00,00,00,00,00,0275
11008,09,01,actor_748,1,10C788,01,A7,00,00,00,00,00,0275
11011,09,01,actor_748,3,10C808,01,A7,00,00,00,00,00,0275
11137,09,01,actor_2c8,7,10C488,01,52,01,01,00,00,44,00D0
11145,09,01,actor_2c8,4,10C3C8,01,5F,05,03,00,00,4A,02E8
11209,09,01,actor_748,0,10C748,01,AF,02,00,00,00,00,02E8
11228,09,01,actor_748,1,10C788,01,B0,02,00,00,00,00,02E8
11281,09,01,actor_748,2,10C7C8,01,AB,02,00,00,00,00,02E8
11376,0A,01,actor_748,1,10C788,01,AA,02,00,00,00,00,02E8
11436,0A,01,actor_748,1,10C788,01,A7,00,00,00,00,00,0275
11669,0B,01,player_11b2,0,10D1B2,40,03,9E,00,00,00,98,0000
11727,0B,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0089
11728,0B,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008A
11729,0B,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008B
11730,0B,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008C
11731,0B,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008D
11732,0B,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008E
11733,0B,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008F
11771,0B,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0090
11829,0B,01,player_11b2,0,10D1B2,40,03,A1,00,00,00,A0,0000
11830,0B,01,player_11b2,0,10D1B2,40,03,A3,00,00,00,A0,0000
11831,0B,01,actor_2c8,6,10C448,01,61,02,03,00,00,4A,02E8
11831,0B,01,player_11b2,0,10D1B2,40,03,A4,00,00,00,A0,0000
11832,0B,01,player_11b2,0,10D1B2,40,03,A5,00,00,00,A0,0000
11834,0B,01,player_11b2,0,10D1B2,40,03,A6,00,00,00,A8,0000
11849,0B,01,actor_2c8,6,10C448,01,63,1F,03,00,00,4A,02E8
11857,0B,01,actor_748,0,10C748,01,B0,01,00,00,00,00,02E8
11876,0B,01,actor_748,1,10C788,01,AF,01,00,00,00,00,02E8
11912,0B,01,actor_2c8,6,10C448,01,68,01,03,00,00,4A,02E8
12080,0B,01,actor_2c8,7,10C488,01,26,04,01,00,00,44,00D0
12115,0B,01,actor_2c8,7,10C488,01,29,0F,01,00,00,44,00D0
12116,0B,01,actor_2c8,7,10C488,01,0D,0F,01,02,00,04,0A73
12146,0B,01,actor_2c8,7,10C488,01,18,0F,0C,02,00,04,0A5A
12351,0B,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0090
12359,0B,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0090
12364,0B,01,actor_2c8,4,10C3C8,01,5F,04,03,00,00,4A,02E8
12407,0B,01,actor_2c8,4,10C3C8,01,5F,0F,03,00,00,4A,02E8
12408,0B,01,actor_2c8,4,10C3C8,01,0D,0F,03,02,00,0A,0A73
12433,0B,01,actor_2c8,6,10C448,01,13,0F,0C,02,00,0A,0A5A
12438,0B,01,actor_2c8,4,10C3C8,01,15,0F,0C,02,00,0A,0A5A
12491,0B,01,actor_2c8,5,10C408,01,18,01,00,00,00,46,004B
12513,0C,01,actor_2c8,0,10C2C8,01,74,00,00,00,00,00,0DAB
12513,0C,01,actor_2c8,4,10C3C8,01,5F,00,03,00,00,4A,02E8
12513,0C,01,actor_2c8,5,10C408,01,19,01,00,00,00,46,004B
12513,0C,01,actor_2c8,6,10C448,01,5F,00,03,00,00,4A,02E8
12513,0C,01,actor_2c8,7,10C488,01,52,02,01,00,00,44,00D0
12513,0C,01,actor_2c8,8,10C4C8,01,17,00,00,00,00,46,004B
12513,0C,01,player_11b2,0,10D1B2,40,03,9E,00,00,00,98,0000
12513,0C,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0090
12524,0C,01,actor_2c8,8,10C4C8,01,18,02,00,00,00,46,004B
12526,0C,01,actor_2c8,5,10C408,01,17,00,00,00,00,46,004B
12531,0C,01,player_11b2,1,10D1F2,40,03,13,00,00,51,00,0000
12537,0C,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0098
12560,0C,01,actor_2c8,7,10C488,01,53,01,01,00,00,44,00D0
12570,0C,01,player_11b2,0,10D1B2,40,03,A1,00,00,00,A0,0000
12571,0C,01,player_11b2,0,10D1B2,40,03,A3,00,00,00,A0,0000
12572,0C,01,player_11b2,0,10D1B2,40,03,A4,00,00,00,A0,0000
12573,0C,01,player_11b2,0,10D1B2,40,03,A5,00,00,00,A0,0000
